stock_code,trade_date,stock_code,equity,cash,cumu_r,nav,volume,buy_sell,operation_price,operation_volume,is_long
601169.SH,2017-06-23,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-06-26,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-06-27,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-06-28,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-06-29,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-06-30,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-03,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-04,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-05,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-06,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-07,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-10,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-11,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-12,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-13,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-14,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-17,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-18,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-19,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-20,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-21,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-24,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-25,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-26,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-27,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-28,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-07-31,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-01,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-02,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-03,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-04,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-07,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-08,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-09,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-10,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-11,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-14,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-15,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-16,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-17,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-18,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-21,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-22,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-23,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-24,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-25,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-28,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-29,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-30,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-08-31,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-01,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-04,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-05,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-06,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-07,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-08,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-11,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-12,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-13,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-14,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-15,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-18,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-19,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-20,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-21,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-22,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-25,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-26,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-27,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-28,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-09-29,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-09,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-10,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-11,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-12,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-13,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-16,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-17,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-18,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-19,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-20,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-23,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-24,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-25,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-26,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-27,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-30,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-10-31,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-01,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-02,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-03,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-06,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-07,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-08,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-09,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-10,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-13,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-14,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-15,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-16,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-17,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-20,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-21,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-22,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-23,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-24,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-27,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-28,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-29,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-11-30,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-01,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-04,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-05,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-06,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-07,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-08,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-11,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-12,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-13,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-14,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-15,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-18,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-19,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-20,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-21,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-22,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-25,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-26,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-27,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-28,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2017-12-29,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2018-01-02,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2018-01-03,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2018-01-04,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2018-01-05,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2018-01-08,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2018-01-09,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2018-01-10,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2018-01-11,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2018-01-12,601169.SH,0.0,1000.0,0.0,1000.0,0.0,NA,0.0,0.0,0
601169.SH,2018-01-15,601169.SH,394.12,604.7,-0.0012,998.82,59.0,B1-0,6.7,59.0,1
601169.SH,2018-01-16,601169.SH,394.12,604.7,-0.0012,998.82,59.0,NA,0.0,0.0,1
601169.SH,2018-01-17,601169.SH,397.66,604.7,0.0024,1002.36,59.0,NA,0.0,0.0,1
601169.SH,2018-01-18,601169.SH,401.2,604.7,0.0059,1005.9,59.0,NA,0.0,0.0,1
601169.SH,2018-01-19,601169.SH,408.28,604.7,0.013,1012.98,59.0,NA,0.0,0.0,1
601169.SH,2018-01-22,601169.SH,402.38,604.7,0.0071,1007.08,59.0,NA,0.0,0.0,1
601169.SH,2018-01-23,601169.SH,410.05,604.7,0.0148,1014.75,59.0,NA,0.0,0.0,1
601169.SH,2018-01-24,601169.SH,413.59,604.7,0.0183,1018.29004,59.0,NA,0.0,0.0,1
601169.SH,2018-01-25,601169.SH,408.28,604.7,0.013,1012.98,59.0,NA,0.0,0.0,1
601169.SH,2018-01-26,601169.SH,412.41,604.7,0.0171,1017.11,59.0,NA,0.0,0.0,1
601169.SH,2018-01-29,601169.SH,407.69,604.7,0.0124,1012.39,59.0,NA,0.0,0.0,1
601169.SH,2018-01-30,601169.SH,400.61,604.7,0.0053,1005.31,59.0,NA,0.0,0.0,1
601169.SH,2018-01-31,601169.SH,402.38,604.7,0.0071,1007.08,59.0,NA,0.0,0.0,1
601169.SH,2018-02-01,601169.SH,407.69,604.7,0.0124,1012.39,59.0,NA,0.0,0.0,1
601169.SH,2018-02-02,601169.SH,405.92,604.7,0.0106,1010.62,59.0,NA,0.0,0.0,1
601169.SH,2018-02-05,601169.SH,417.72,604.7,0.0224,1022.42004,59.0,NA,0.0,0.0,1
601169.SH,2018-02-06,601169.SH,410.64,604.7,0.0153,1015.34,59.0,NA,0.0,0.0,1
601169.SH,2018-02-07,601169.SH,404.74,604.7,0.0094,1009.44,59.0,NA,0.0,0.0,1
601169.SH,2018-02-08,601169.SH,392.94,604.7,-0.0024,997.64,59.0,NA,0.0,0.0,1
601169.SH,2018-02-09,601169.SH,386.45,604.7,-0.0088,991.15,59.0,NA,0.0,0.0,1
601169.SH,2018-02-12,601169.SH,388.22,604.7,-0.0071,992.92004,59.0,NA,0.0,0.0,1
601169.SH,2018-02-13,601169.SH,392.35,604.7,-0.0029,997.05005,59.0,NA,0.0,0.0,1
601169.SH,2018-02-14,601169.SH,392.35,604.7,-0.0029,997.05005,59.0,NA,0.0,0.0,1
601169.SH,2018-02-22,601169.SH,398.84,604.7,0.0035,1003.54004,59.0,NA,0.0,0.0,1
601169.SH,2018-02-23,601169.SH,400.02,604.7,0.0047,1004.72,59.0,NA,0.0,0.0,1
601169.SH,2018-02-26,601169.SH,401.2,604.7,0.0059,1005.9,59.0,NA,0.0,0.0,1
601169.SH,2018-02-27,601169.SH,393.53,604.7,-0.0018,998.23,59.0,NA,0.0,0.0,1
601169.SH,2018-02-28,601169.SH,391.76,604.7,-0.0035,996.46,59.0,NA,0.0,0.0,1
601169.SH,2018-03-01,601169.SH,394.71,604.7,-0.0006,999.41003,59.0,NA,0.0,0.0,1
601169.SH,2018-03-02,601169.SH,392.94,604.7,-0.0024,997.64,59.0,NA,0.0,0.0,1
601169.SH,2018-03-05,601169.SH,392.35,604.7,-0.0029,997.05005,59.0,NA,0.0,0.0,1
601169.SH,2018-03-06,601169.SH,394.71,604.7,-0.0006,999.41003,59.0,NA,0.0,0.0,1
601169.SH,2018-03-07,601169.SH,391.76,604.7,-0.0035,996.46,59.0,NA,0.0,0.0,1
601169.SH,2018-03-08,601169.SH,392.94,604.7,-0.0024,997.64,59.0,NA,0.0,0.0,1
601169.SH,2018-03-09,601169.SH,392.94,604.7,-0.0024,997.64,59.0,NA,0.0,0.0,1
601169.SH,2018-03-12,601169.SH,392.94,604.7,-0.0024,997.64,59.0,NA,0.0,0.0,1
601169.SH,2018-03-13,601169.SH,390.58,604.7,-0.0047,995.28,59.0,NA,0.0,0.0,1
601169.SH,2018-03-14,601169.SH,388.22,604.7,-0.0071,992.92004,59.0,NA,0.0,0.0,1
601169.SH,2018-03-15,601169.SH,387.04,604.7,-0.0083,991.74,59.0,NA,0.0,0.0,1
601169.SH,2018-03-16,601169.SH,384.68,604.7,-0.0106,989.38,59.0,NA,0.0,0.0,1
601169.SH,2018-03-19,601169.SH,383.5,604.7,-0.0118,988.2,59.0,NA,0.0,0.0,1
601169.SH,2018-03-20,601169.SH,384.68,604.7,-0.0106,989.38,59.0,NA,0.0,0.0,1
601169.SH,2018-03-21,601169.SH,382.91,604.7,-0.0124,987.61,59.0,NA,0.0,0.0,1
601169.SH,2018-03-22,601169.SH,381.14,604.7,-0.0142,985.84,59.0,NA,0.0,0.0,1
601169.SH,2018-03-23,601169.SH,0.0,972.86,-0.0271,972.86,0.0,S2,6.24,59.0,0
601169.SH,2018-03-26,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-03-27,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-03-28,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-03-29,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-03-30,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-02,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-03,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-04,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-09,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-10,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-11,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-12,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-13,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-16,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-17,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-18,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-19,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-20,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-23,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-24,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-25,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-26,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-04-27,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-02,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-03,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-04,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-07,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-08,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-09,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-10,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-11,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-14,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-15,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-16,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-17,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-18,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-21,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-22,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-23,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-24,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-25,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-28,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-29,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-30,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-05-31,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-01,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-04,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-05,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-06,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-07,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-08,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-11,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-12,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-13,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-14,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-15,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-19,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-20,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-21,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-22,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-25,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-26,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-27,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-28,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-06-29,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-07-02,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-07-03,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-07-04,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-07-05,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-07-06,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-07-09,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-07-10,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
601169.SH,2018-07-11,601169.SH,0.0,972.86,-0.0271,972.86,0.0,NA,0.0,0.0,0
